"","SHHADID","SPANEL","SSUID","SWAVE","PNUM","MONTHCODE","WPFINWGT","TAGE","EDUCATION","SEX","RACE","METRO_STATUS","EMPLOYMENT_TYPE","CLASS_OF_WORKER","TFTOTINC","ANY_RETIREMENT_ACCESS","PARTICIPATING","MATCHING","TJB1_JOBHRS1","TOTYEARINC","in_age_range","FULL_PART_TIME"
"3770",11,2022,46909202162922,1,101,12,8783.36325866471,28,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7270,"No","No","No",30,87240,"yes","part time"
"3771",11,2022,46909202162922,1,102,12,8783.36325866471,23,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7270,"No","No","No",45,87240,"yes","full time"
"3772",21,2021,46909202174821,2,201,12,3890.81746817487,75,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11380,"Yes","Yes","No",40,136560,"no","full time"
"3773",11,2022,46909212670722,1,101,12,8142.48109814855,24,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3129,"No","No","No",40,37548,"yes","full time"
"3774",11,2022,46909227486522,1,101,12,7118.24142298905,40,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2000,"No","No","No",24,24000,"yes","part time"
"3775",11,2022,46909238206822,1,102,12,7619.34473737271,25,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",22074,"No","No","No",40,264888,"yes","full time"
"3776",11,2022,46909238243422,1,101,12,3916.54598475209,64,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4019,"No","No","No",40,48228,"yes","full time"
"3777",11,2020,46909240071420,3,101,12,26517.8879319311,21,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5698,"No","No","No",15,68376,"yes","part time"
"3778",11,2020,46909240071420,3,102,12,19083.789516791,45,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5698,"Yes","Yes","Yes",40,68376,"yes","full time"
"3779",11,2020,46909240071420,3,104,12,19083.789516791,36,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5698,"No","No","No",40,68376,"yes","full time"
"3780",11,2022,46909240374022,1,102,12,4713.99748426967,38,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6952,"No","No","No",50,83424,"yes","full time"
"3781",11,2022,46909240374022,1,103,12,4541.33558426629,19,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6952,"No","No","No",50,83424,"yes","full time"
"3782",21,2021,46909242143421,2,101,12,6039.60400708463,18,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2422,"No","No","No",35,29064,"yes","full time"
"3783",11,2022,46909242174022,1,101,12,4302.33485975547,62,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4302,"Yes","Yes","Yes",40,51624,"yes","full time"
"3784",11,2022,46909242174022,1,102,12,4302.33485975547,59,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4302,"Yes","Yes","Yes",40,51624,"yes","full time"
"3785",11,2022,46909250886522,1,101,12,4713.99748426967,39,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4084,"No","No","No",40,49008,"yes","full time"
"3786",11,2022,46909250886522,1,102,12,4713.99748426967,40,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4084,"No","No","No",40,49008,"yes","full time"
"3787",11,2022,46909290862922,1,101,12,4841.43584600834,48,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2705,"No","No","No",20,32460,"yes","part time"
"3788",11,2022,46909290862922,1,102,12,4841.43584600834,49,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2705,"No","No","No",30,32460,"yes","part time"
"3789",11,2022,46909290870722,1,101,12,4998.16874878763,54,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2607,"No","No","No",50,31284,"yes","full time"
"3790",11,2022,46909291143422,1,101,12,5959.24943608191,59,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",4007,"No","No","No",25,48084,"yes","part time"
"3791",11,2022,46909291143422,1,102,12,4230.40194332646,58,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4007,"Yes","Yes","Yes",30,48084,"yes","part time"
"3792",11,2020,46911481095820,3,101,12,16254.2565220825,43,"Bachelor's degree or higher","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, not-for-profit company",5346,"Yes","Yes","Yes",40,64152,"yes","full time"
"3793",11,2020,46911481097820,3,101,12,11516.6155836938,38,"Bachelor's degree or higher","Female","Mixed/Other","Not identified","Employer","Employee of a private, not-for-profit company",10483,"Yes","Yes","Yes",40,125796,"yes","full time"
"3794",11,2020,46911481097820,3,102,12,11516.6155836938,40,"Some college","Male","Non-Hispanic White","Not identified","Employer","Employee of a private, for-profit company",10483,"Yes","Yes","Yes",40,125796,"yes","full time"
"3795",11,2021,46912833527621,2,101,12,1867.7237978331,22,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",154,"No","No","No",6,1848,"yes","part time"
"3796",11,2021,46912833527621,2,202,12,1890.14775953227,21,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",544,"No","No","No",14,6528,"yes","part time"
"3797",31,2020,46913389294620,3,101,12,10628.1271630094,42,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",1286,"No","No","No",10,15432,"yes","part time"
"3798",31,2020,46913602162920,3,101,12,13922.3767559476,28,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2925,"No","No","No",40,35100,"yes","full time"
"3799",31,2020,46913602162920,3,102,12,12585.6331166792,37,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2507,"No","No","No",40,30084,"yes","full time"
"3800",11,2022,46913613648622,1,101,12,10745.596913477,37,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1015,"No","No","No",40,12180,"yes","full time"
"3801",11,2022,46913613677822,1,101,12,4076.17353681024,63,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",881,"Yes","Yes","Yes",40,10572,"yes","full time"
"3802",11,2022,46913628563822,1,101,12,5606.68703937987,31,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2128,"No","No","No",40,25536,"yes","full time"
"3803",11,2022,46913638274022,1,102,12,6843.75886246658,37,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",274,"Yes","Yes","Yes",40,3288,"yes","full time"
"3804",11,2020,46913640070720,3,101,12,31102.7642441656,29,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6350,"Yes","Yes","Yes",40,76200,"yes","full time"
"3805",11,2020,46913640070720,3,102,12,31102.7642441656,26,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6350,"No","No","No",40,76200,"yes","full time"
"3806",11,2021,46913640370721,2,101,12,26525.6731383228,29,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7435,"Yes","Yes","Yes",40,89220,"yes","full time"
"3807",11,2021,46913640370721,2,102,12,26525.6731383228,29,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5828,"Yes","Yes","Yes",40,69936,"yes","full time"
"3808",11,2022,46913640370722,1,101,12,7774.69660650157,54,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5010,"No","No","No",30,60120,"yes","part time"
"3809",11,2022,46913640374022,1,102,12,9131.41060004826,37,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1262,"No","No","No",40,15144,"yes","full time"
"3810",11,2022,46913640374022,1,103,12,9515.55259042864,36,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3117,"No","No","No",40,37404,"yes","full time"
"3811",11,2022,46913642174822,1,101,12,3410.12762542781,56,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7878,"No","No","No",67,94536,"yes","full time"
"3812",11,2022,46913642174822,1,102,12,3410.12762542781,65,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7878,"No","No","No",10,94536,"yes","part time"
"3813",21,2021,46913642186521,2,102,12,12534.0617149704,38,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4708,"No","No","No",20,56496,"yes","part time"
"3814",11,2022,46913650871422,1,101,12,12124.3513144665,33,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4519,"No","No","No",40,54228,"yes","full time"
"3815",11,2022,46913655277822,1,101,12,6656.17733147223,39,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2824,"Yes","No","No",40,33888,"yes","full time"
"3816",11,2022,46913655298822,1,102,12,4449.7602888734,27,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5653,"No","No","No",40,67836,"yes","full time"
"3817",11,2022,46913681677822,1,101,12,11035.9902954262,18,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",123,"No","No","No",20,1476,"yes","part time"
"3818",11,2021,46913681698821,2,101,12,4866.48713037315,50,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2816,"No","No","No",40,33792,"yes","full time"
"3819",21,2021,46913681698821,2,102,12,8072.2850994442,22,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3063,"No","No","No",47,36756,"yes","full time"
"3820",11,2022,46913681698822,1,104,12,5618.60517567557,18,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",854,"No","No","No",35,10248,"yes","full time"
"3821",11,2020,46913686005820,3,102,12,5967.48756473284,47,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4507,"No","No","No",32,54084,"yes","part time"
"3822",31,2020,46913686005820,3,103,12,14035.1147969623,23,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",2824,"No","No","No",40,33888,"yes","full time"
"3823",11,2020,46913686030120,3,101,12,6292.76399326899,57,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5162,"Yes","No","No",40,61944,"yes","full time"
"3824",11,2022,46913690815622,1,102,12,4476.66982904974,59,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1961,"No","No","No",40,23532,"yes","full time"
"3825",11,2022,46913690843422,1,101,12,4009.42545094752,70,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11656,"No","No","No",40,139872,"no","full time"
"3826",11,2022,46913690843422,1,103,12,5497.85639213385,42,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11656,"No","No","No",50,139872,"yes","full time"
"3827",11,2022,46913690843422,1,104,12,5497.85639213385,31,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",11656,"No","No","No",40,139872,"yes","full time"
"3828",11,2022,46913690870722,1,101,12,6789.50070071932,57,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",6040,"No","No","No",40,72480,"yes","full time"
"3829",11,2022,46913690874822,1,101,12,10841.193542288,56,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3650,"No","No","No",67,43800,"yes","full time"
"3830",11,2021,46928503791921,2,101,12,8005.53328970809,44,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",1897,"No","No","No",20,22764,"yes","part time"
"3831",11,2022,46928504352122,1,101,12,8446.57898449622,44,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16436,"Yes","Yes","Yes",45,197232,"yes","full time"
"3832",11,2022,46928504352122,1,102,12,8446.57898449622,45,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",16436,"Yes","Yes","Yes",50,197232,"yes","full time"
"3833",11,2022,46928504393022,1,101,12,9474.25961030516,35,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5292,"Yes","Yes","Yes",40,63504,"yes","full time"
"3834",11,2022,46928504685522,1,101,12,10061.7295278143,54,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10115,"Yes","Yes","Yes",50,121380,"yes","full time"
"3835",11,2022,46928504950622,1,102,12,6044.01006045941,29,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13749,"No","No","No",67,164988,"yes","full time"
"3836",11,2022,46928504953122,1,101,12,5470.71751778694,42,"Some college","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4855,"Yes","Yes","Yes",55,58260,"yes","full time"
"3837",11,2022,46928504973822,1,101,12,13759.9925026593,41,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",14555,"Yes","Yes","Yes",40,174660,"yes","full time"
"3838",11,2022,46928505791622,1,101,12,12125.9470995028,48,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",13044,"Yes","Yes","Yes",40,156528,"yes","full time"
"3839",11,2021,46928506808921,2,101,12,9281.34068457823,58,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4606,"Yes","No","No",67,55272,"yes","full time"
"3840",11,2020,46928506886220,3,101,12,20114.5749082087,38,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",12863,"No","No","No",45,154356,"yes","full time"
"3841",11,2021,46928506899521,2,101,12,10020.0926852809,60,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5650,"No","No","No",40,67800,"yes","full time"
"3842",11,2021,46928506899521,2,102,12,10020.0926852809,59,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5650,"No","No","No",30,67800,"yes","part time"
"3843",11,2021,46928506899521,2,103,12,12888.2092613956,32,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",5650,"No","No","No",30,67800,"yes","part time"
"3844",11,2022,46928509231622,1,101,12,3530.68350819616,39,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9523,"Yes","Yes","No",40,114276,"yes","full time"
"3845",11,2022,46928509231622,1,102,12,3847.27932491972,35,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2987,"No","No","No",20,35844,"yes","part time"
"3846",11,2022,46928509290322,1,101,12,6226.12622857168,57,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4000,"Yes","No","No",40,48000,"yes","full time"
"3847",11,2022,46928509290322,1,103,12,9880.52103286926,31,"High School or less","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",4000,"No","No","No",25,48000,"yes","part time"
"3848",11,2022,46928509298822,1,101,12,8573.00738458653,63,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",3486,"No","No","No",25,41832,"yes","part time"
"3849",21,2020,46928509837520,3,101,12,16759.8078249312,33,"Bachelor's degree or higher","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",14550,"Yes","Yes","Yes",55,174600,"yes","full time"
"3850",21,2020,46928509837520,3,201,12,12119.3603135373,28,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",806,"Yes","Yes","Yes",67,9672,"yes","full time"
"3851",11,2022,46928509837522,1,102,12,5940.91329369287,56,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",9022,"Yes","Yes","Yes",40,108264,"yes","full time"
"3852",21,2021,46928510197921,2,201,12,4897.81054067854,48,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",2506,"No","No","No",40,30072,"yes","full time"
"3853",11,2022,46928512127622,1,102,12,7642.15930473092,60,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",19823,"No","No","No",40,237876,"yes","full time"
"3854",11,2022,46928512153522,1,101,12,9664.81603576605,46,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",10807,"Yes","Yes","Yes",40,129684,"yes","full time"
"3855",11,2022,46928512153522,1,103,12,10374.7663151426,18,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10807,"No","No","No",20,129684,"yes","part time"
"3856",11,2020,46928512158520,3,101,12,16327.9402313304,53,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",16167,"Yes","Yes","Yes",50,194004,"yes","full time"
"3857",11,2022,46928512159922,1,101,12,5726.91352386778,64,"High School or less","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5487,"Yes","Yes","Yes",40,65844,"yes","full time"
"3858",11,2022,46928512178722,1,102,12,8067.4570033918,67,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7015,"Yes","Yes","Yes",10,84180,"no","part time"
"3859",11,2020,46928513515520,3,103,12,20076.8057766205,45,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",9667,"Yes","Yes","Yes",50,116004,"yes","full time"
"3860",11,2022,46928513563122,1,101,12,5322.71868273687,31,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",114,"Yes","Yes","Yes",42,1368,"yes","full time"
"3861",11,2022,46928513588022,1,102,12,9394.52799477996,61,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",31400,"Yes","No","No",35,376800,"yes","full time"
"3862",11,2020,46928513605820,3,102,12,9021.57622612814,50,"Some college","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",1823,"Yes","No","No",20,21876,"yes","part time"
"3863",11,2022,46928513608622,1,102,12,9591.96993262935,47,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",4679,"No","No","No",40,56148,"yes","full time"
"3864",11,2021,46928513629121,2,101,12,10583.0783022112,50,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4137,"No","No","No",40,49644,"yes","full time"
"3865",11,2021,46928513631621,2,101,12,9918.50374394244,42,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",8019,"Yes","Yes","Yes",40,96228,"yes","full time"
"3866",11,2022,46928513644922,1,101,12,3397.42916091358,76,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7282,"No","No","No",21,87384,"no","part time"
"3867",11,2022,46928513690322,1,101,12,7542.76196201988,56,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12596,"Yes","Yes","Yes",50,151152,"yes","full time"
"3868",11,2022,46928513690322,1,102,12,7031.85613066276,17,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",12596,"No","No","No",8,151152,"no","part time"
"3869",11,2022,46928513690522,1,101,12,6021.67219311198,66,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12020,"Yes","Yes","Yes",40,144240,"no","full time"
"3870",11,2022,46928517208922,1,102,12,15192.3792465218,46,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",4391,"No","No","No",30,52692,"yes","part time"
"3871",11,2022,46928517286222,1,101,12,16945.8799619152,49,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9602,"Yes","Yes","Yes",40,115224,"yes","full time"
"3872",11,2021,46928522805821,2,101,12,12988.516505495,38,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9443,"No","No","No",40,113316,"yes","full time"
"3873",11,2021,46928522805821,2,102,12,15273.2326929531,35,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11943,"No","No","No",35,143316,"yes","full time"
"3874",11,2021,46928522805821,2,103,12,12609.4607392311,17,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",11943,"No","No","No",12,143316,"no","part time"
"3875",11,2022,46928522805822,1,101,12,7805.26427099767,26,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",9961,"No","No","No",40,119532,"yes","full time"
"3876",11,2022,46928522805822,1,102,12,5560.50882551656,67,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",9961,"No","No","No",40,119532,"no","full time"
"3877",11,2022,46928522809722,1,102,12,5210.5759969919,63,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",12294,"No","No","No",8,147528,"yes","part time"
"3878",11,2020,46928522828420,3,102,12,17200.8926703547,50,"Bachelor's degree or higher","Male","Asian","Metropolitan area","Employer","Employee of a private, for-profit company",7386,"Yes","No","No",40,88632,"yes","full time"
"3879",11,2022,46928522828422,1,101,12,16689.2906083631,32,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3042,"No","No","No",40,36504,"yes","full time"
"3880",11,2022,46928522829122,1,101,12,4875.62360110439,74,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5902,"No","No","No",15,70824,"no","part time"
"3881",11,2021,46928522830121,2,101,12,11471.424146183,55,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",6731,"No","No","No",50,80772,"yes","full time"
"3882",11,2022,46928522848622,1,101,12,3923.53432499728,57,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",3476,"Yes","Yes","Yes",40,41712,"yes","full time"
"3883",11,2021,46928522877821,2,101,12,8633.0512424635,34,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",39166,"Yes","No","No",67,469992,"yes","full time"
"3884",11,2022,46928522885222,1,101,12,17083.8106894494,50,"Some college","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, not-for-profit company",4346,"Yes","Yes","Yes",40,52152,"yes","full time"
"3885",11,2022,46928522890322,1,101,12,6709.62018336697,63,"High School or less","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5177,"Yes","Yes","Yes",40,62124,"yes","full time"
"3886",11,2022,46928522898822,1,101,12,6552.69708777069,53,"Bachelor's degree or higher","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",4556,"No","No","No",67,54672,"yes","full time"
"3887",11,2022,46928525600922,1,102,12,4805.25392050835,52,"Bachelor's degree or higher","Female","Hispanic","Metropolitan area","Employer","Employee of a private, not-for-profit company",3473,"Yes","Yes","Yes",37,41676,"yes","full time"
"3888",11,2022,46928525600922,1,103,12,4805.25392050835,48,"High School or less","Male","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3473,"No","No","No",40,41676,"yes","full time"
"3889",11,2022,46928525615522,1,102,12,7584.20240621753,18,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",1086,"No","No","No",20,13032,"yes","part time"
"3890",11,2022,46928525659922,1,101,12,8212.47347024248,40,"Bachelor's degree or higher","Female","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",5850,"Yes","Yes","Yes",40,70200,"yes","full time"
"3891",11,2020,46928528508620,3,101,12,17573.3214421689,61,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",4178,"No","No","No",40,50136,"yes","full time"
"3892",11,2022,46928528508622,1,101,12,8656.86556421029,25,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5562,"Yes","Yes","Yes",40,66744,"yes","full time"
"3893",11,2022,46928528508622,1,102,12,8506.49807787915,24,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",3928,"No","No","No",40,47136,"yes","full time"
"3894",11,2022,46928528530122,1,101,12,12996.4427940485,44,"Some college","Male","Non-Hispanic Black","Metropolitan area","Employer","Employee of a private, for-profit company",44121,"No","No","No",45,529452,"yes","full time"
"3895",31,2020,46928528559320,3,102,12,11418.0373317614,68,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",17856,"No","No","No",14,214272,"no","part time"
"3896",11,2022,46928528578722,1,102,12,11535.6301316621,19,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7819,"No","No","No",20,93828,"yes","part time"
"3897",11,2022,46928528578722,1,103,12,10900.1842360471,17,"High School or less","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",7819,"No","No","No",40,93828,"no","full time"
"3898",11,2021,46928528585221,2,101,12,8414.92403323163,41,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10986,"Yes","Yes","Yes",50,131832,"yes","full time"
"3899",11,2021,46928528585221,2,102,12,8414.92403323163,40,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",10986,"No","No","No",35,131832,"yes","full time"
"3900",11,2022,46928528590322,1,101,12,6702.21462161527,58,"Some college","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",7632,"Yes","Yes","Yes",40,91584,"yes","full time"
"3901",11,2022,46928528590322,1,102,12,7302.50907461209,30,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",7632,"No","No","No",35,91584,"yes","full time"
"3902",11,2022,46928528590322,1,103,12,7025.4878529268,24,"Some college","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",7632,"Yes","Yes","Yes",40,91584,"yes","full time"
"3903",11,2021,46928532003521,2,101,12,15996.0281891939,57,"High School or less","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",5682,"Yes","Yes","Yes",40,68184,"yes","full time"
"3904",11,2022,46928532006722,1,101,12,6047.0884421748,59,"Bachelor's degree or higher","Male","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, not-for-profit company",12512,"Yes","No","No",38,150144,"yes","full time"
"3905",11,2022,46928532008022,1,101,12,4908.52663430004,33,"Some college","Female","Hispanic","Metropolitan area","Employer","Employee of a private, for-profit company",3640,"No","No","No",67,43680,"yes","full time"
"3906",11,2021,46928532051621,2,101,12,9600.3272746576,53,"Bachelor's degree or higher","Female","Non-Hispanic White","Metropolitan area","Employer","Employee of a private, for-profit company",9618,"Yes","Yes","Yes",40,115416,"yes","full time"
